time,COR_Status,Controller_Mode,EStop_State,Machine_Mode,avail,dev_asset_chg,dev_asset_rem,Block_Number,Current_Tool,Execution,Part_Count,Program_Name_Editing,Program_Name_Running,A_Axis_Load,A_Position,C_Axis_Load,C_Position,Machine_Time,Spindle_Time,energy,watt,Feed_Override,Feed_Rate,Program_Runtime_Seconds,Rapid_Override,Rapid_Speed,S_Axis_Load,Spindle_Override,Spindle_Speed,smapeak,smarms,smcrest,smtemp,smvrms,X_Axis_Load,X_Position,xmapeak,xmarms,xmcrest,xmtemp,xmvrms,Y_Axis_Load,Y_Position,ymapeak,ymarms,ymcrest,ymtemp,ymvrms,Z_Axis_Load,Z_Position,zmapeak,zmarms,zmcrest,zmtemp,zmvrms
0.0,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,6,ERROR,719,E_P3-A5_AB.NC,E_P3-A5_AB.NC,7,0.000167898,18,0.0005,1630526.627,470753.216,184.4,1126.2512,100,0.0,36,100,0,0,100,0.0,200,100,4.0,25.3,0.0,6,-6.5e-06,300,100,2.4,21.8,0.0,3,508.0000042,1400,800,1.7,25.3,0.0,37,-99.86700971,400,100,3.7,28.3,0.0
0.294417,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,6,ERROR,719,E_P3-A5_AB.NC,E_P3-A5_AB.NC,7,0.000167898,18,0.0005,1630526.627,470753.216,184.4,1126.2512,100,0.0,36,100,0,0,100,0.0,200,100,4.0,25.3,0.0,6,-6.5e-06,300,100,2.4,21.8,0.0,4,507.9999927,1400,800,1.7,25.3,0.0,37,-99.86699827,400,100,3.7,28.3,0.0
0.439137,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,6,ERROR,719,E_P3-A5_AB.NC,E_P3-A5_AB.NC,7,0.000167898,18,0.0005,1630526.627,470753.216,184.4,1126.2512,100,0.0,36,100,0,0,100,0.0,200,100,4.0,25.3,0.0,6,4.93983159102415e-06,300,100,2.4,21.8,0.0,4,507.9999927,1400,800,1.7,25.3,0.0,37,-99.86699827,400,100,3.7,28.3,0.0
0.58666,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,6,ERROR,719,E_P3-A5_AB.NC,E_P3-A5_AB.NC,7,0.000167898,18,0.0005,1630526.627,470753.216,184.4,1126.2512,100,0.0,36,100,0,0,100,0.0,200,100,4.0,25.3,0.0,6,4.93983159102415e-06,300,100,2.4,21.8,0.0,4,507.9999927,1400,800,1.7,25.3,0.0,37,-99.86699827,400,100,3.7,28.3,0.0
0.748756,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,6,ERROR,719,E_P3-A5_AB.NC,E_P3-A5_AB.NC,7,0.000167898,18,0.0005,1630526.627,470753.216,184.4,1126.2512,100,0.0,36,100,0,0,100,0.0,200,100,4.0,25.3,0.0,6,-6.5e-06,300,100,2.4,21.8,0.0,4,507.9999927,1400,800,1.7,25.3,0.0,37,-99.86699827,400,100,3.7,28.3,0.0
0.895131,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,6,ERROR,719,E_P3-A5_AB.NC,E_P3-A5_AB.NC,7,0.000167898,18,0.0005,1630526.627,470753.216,184.4,1117.0781,100,0.0,36,100,0,0,100,0.0,200,100,4.0,25.3,0.0,6,1.63846478800113e-05,300,100,2.4,21.8,0.0,4,508.0000042,1400,800,1.7,25.3,0.0,37,-99.86699827,400,100,3.7,28.3,0.0
1.059306,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,6,ERROR,719,E_P3-A5_AB.NC,E_P3-A5_AB.NC,7,0.000167898,18,0.0005,1630526.627,470753.216,184.4,1117.0781,100,0.0,36,100,0,0,100,0.0,200,100,4.0,25.3,0.0,6,4.93983159102415e-06,300,100,2.4,21.8,0.0,4,508.0000042,1400,800,1.7,25.3,0.0,37,-99.86699827,400,100,3.7,28.3,0.0
1.229266,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,6,ERROR,719,E_P3-A5_AB.NC,E_P3-A5_AB.NC,7,0.000167898,18,0.0005,1630526.627,470753.216,184.4,1117.0781,100,0.0,36,100,0,0,100,0.0,200,100,4.0,25.3,0.0,6,-6.5e-06,300,100,2.4,21.8,0.0,4,508.0000042,1400,800,1.7,25.3,0.0,37,-99.86699827,400,100,3.7,28.3,0.0
1.389007,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,6,ERROR,719,E_P3-A5_AB.NC,E_P3-A5_AB.NC,7,0.000167898,18,0.0005,1630526.627,470753.216,184.4,1313.3038,100,0.0,36,100,0,0,100,0.0,200,100,3.8,25.3,0.0,6,-6.5e-06,4000,700,5.7,21.8,0.1,3,507.9999927,5100,900,5.7,25.3,0.1,37,-99.86699827,400,100,3.3,28.3,0.0
1.581252,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,6,ERROR,719,E_P3-A5_AB.NC,E_P3-A5_AB.NC,7,0.000167898,18,0.0005,1630526.627,470753.216,184.4,1313.3038,100,0.0,36,100,0,0,100,0.0,200,100,3.8,25.3,0.0,6,-6.5e-06,4000,700,5.7,21.8,0.1,3,508.0000042,5100,900,5.7,25.3,0.1,37,-99.86699827,400,100,3.3,28.3,0.0
