start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
9.813,14.379,0,UP,3450,19.05,0.3175,12.7,5,12.7,E,AISI 4140
17.387,21.973,0,DOWN,3450,19.05,0.3175,12.7,5,12.7,E,AISI 4140
25.877,29.824,0,UP,3450,19.05,0.3175,14.81667,5,12.7,E,AISI 4140
32.533,36.48,0,DOWN,3450,19.05,0.3175,14.81667,5,12.7,E,AISI 4140
40.149,43.605,0,UP,3450,19.05,0.3175,16.93333,5,12.7,E,AISI 4140
46.123,49.557,0,DOWN,3450,19.05,0.3175,16.93333,5,12.7,E,AISI 4140
53.077,56.128,0,UP,3450,19.05,0.3175,19.05,5,12.7,E,AISI 4140
58.517,61.589,0,DOWN,3450,19.05,0.3175,19.05,5,12.7,E,AISI 4140
65.664,70.272,0,UP,3950,19.05,0.3175,12.7,5,12.7,E,AISI 4140
73.259,77.845,0,DOWN,3950,19.05,0.3175,12.7,5,12.7,E,AISI 4140
81.749,85.696,0,UP,3950,19.05,0.3175,14.81667,5,12.7,E,AISI 4140
88.427,92.352,0,DOWN,3950,19.05,0.3175,14.81667,5,12.7,E,AISI 4140
96.021,99.477,0,UP,3950,19.05,0.3175,16.93333,5,12.7,E,AISI 4140
102.016,105.451,0,DOWN,3950,19.05,0.3175,16.93333,5,12.7,E,AISI 4140
108.949,112.021,0,UP,3950,19.05,0.3175,19.05,5,12.7,E,AISI 4140
114.389,117.461,0,DOWN,3950,19.05,0.3175,19.05,5,12.7,E,AISI 4140
121.536,126.187,0,UP,4450,19.05,0.3175,12.7,5,12.7,E,AISI 4140
129.131,133.739,0,DOWN,4450,19.05,0.3175,12.7,5,12.7,E,AISI 4140
137.621,141.568,0,UP,4450,19.05,0.3175,14.81667,5,12.7,E,AISI 4140
144.299,148.245,0,DOWN,4450,19.05,0.3175,14.81667,5,12.7,E,AISI 4140
151.893,155.392,0,UP,4450,19.05,0.3175,16.93333,5,12.7,E,AISI 4140
157.888,161.344,0,DOWN,4450,19.05,0.3175,16.93333,5,12.7,E,AISI 4140
164.821,167.979,0,UP,4450,19.05,0.3175,19.05,5,12.7,E,AISI 4140
170.261,173.333,0,DOWN,4450,19.05,0.3175,19.05,5,12.7,E,AISI 4140
177.429,182.08,0,UP,4950,19.05,0.3175,12.7,5,12.7,E,AISI 4140
185.003,189.611,0,DOWN,4950,19.05,0.3175,12.7,5,12.7,E,AISI 4140
193.493,197.483,0,UP,4950,19.05,0.3175,14.81667,5,12.7,E,AISI 4140
200.171,204.117,0,DOWN,4950,19.05,0.3175,14.81667,5,12.7,E,AISI 4140
207.765,211.264,0,UP,4950,19.05,0.3175,16.93333,5,12.7,E,AISI 4140
213.76,217.216,0,DOWN,4950,19.05,0.3175,16.93333,5,12.7,E,AISI 4140
220.693,223.808,0,UP,4950,19.05,0.3175,19.05,5,12.7,E,AISI 4140
225.941,229.227,0,DOWN,4950,19.05,0.3175,19.05,5,12.7,E,AISI 4140
233.771,238.293,0,UP,3450,19.05,0.0635,12.7,5,12.7,E,AISI 4140
241.323,245.824,0,DOWN,3450,19.05,0.0635,12.7,5,12.7,E,AISI 4140
249.749,253.653,0,UP,3450,19.05,0.0635,14.81667,5,12.7,E,AISI 4140
256.405,260.267,0,DOWN,3450,19.05,0.0635,14.81667,5,12.7,E,AISI 4140
263.957,267.349,0,UP,3450,19.05,0.0635,16.93333,5,12.7,E,AISI 4140
269.909,273.301,0,DOWN,3450,19.05,0.0635,16.93333,5,12.7,E,AISI 4140
276.8,279.829,0,UP,3450,19.05,0.0635,19.05,5,12.7,E,AISI 4140
282.24,285.248,0,DOWN,3450,19.05,0.0635,19.05,5,12.7,E,AISI 4140
289.301,293.888,0,UP,3950,19.05,0.0635,12.7,5,12.7,E,AISI 4140
296.939,301.44,0,DOWN,3950,19.05,0.0635,12.7,5,12.7,E,AISI 4140
305.365,309.248,0,UP,3950,19.05,0.0635,14.81667,5,12.7,E,AISI 4140
312.021,315.883,0,DOWN,3950,19.05,0.0635,14.81667,5,12.7,E,AISI 4140
319.573,322.965,0,UP,3950,19.05,0.0635,16.93333,5,12.7,E,AISI 4140
325.525,328.917,0,DOWN,3950,19.05,0.0635,16.93333,5,12.7,E,AISI 4140
332.416,335.445,0,UP,3950,19.05,0.0635,19.05,5,12.7,E,AISI 4140
337.856,340.864,0,DOWN,3950,19.05,0.0635,19.05,5,12.7,E,AISI 4140
345.003,349.504,0,UP,4450,19.05,0.0635,12.7,5,12.7,E,AISI 4140
352.555,357.056,0,DOWN,4450,19.05,0.0635,12.7,5,12.7,E,AISI 4140
360.981,364.864,0,UP,4450,19.05,0.0635,14.81667,5,12.7,E,AISI 4140
367.637,371.499,0,DOWN,4450,19.05,0.0635,14.81667,5,12.7,E,AISI 4140
375.189,378.581,0,UP,4450,19.05,0.0635,16.93333,5,12.7,E,AISI 4140
381.141,384.533,0,DOWN,4450,19.05,0.0635,16.93333,5,12.7,E,AISI 4140
388.053,391.061,0,UP,4450,19.05,0.0635,19.05,5,12.7,E,AISI 4140
393.472,396.48,0,DOWN,4450,19.05,0.0635,19.05,5,12.7,E,AISI 4140
400.619,405.141,0,UP,4950,19.05,0.0635,12.7,5,12.7,E,AISI 4140
408.149,412.672,0,DOWN,4950,19.05,0.0635,12.7,5,12.7,E,AISI 4140
416.619,420.48,0,UP,4950,19.05,0.0635,14.81667,5,12.7,E,AISI 4140
423.253,427.115,0,DOWN,4950,19.05,0.0635,14.81667,5,12.7,E,AISI 4140
430.741,434.219,0,UP,4950,19.05,0.0635,16.93333,5,12.7,E,AISI 4140
436.757,440.149,0,DOWN,4950,19.05,0.0635,16.93333,5,12.7,E,AISI 4140
443.669,446.699,0,UP,4950,19.05,0.0635,19.05,5,12.7,E,AISI 4140
449.088,452.096,0,DOWN,4950,19.05,0.0635,19.05,5,12.7,E,AISI 4140
