time,COR_Status,Controller_Mode,EStop_State,Machine_Mode,avail,dev_asset_chg,dev_asset_rem,Block_Number,Current_Tool,Execution,Part_Count,Program_Name_Editing,Program_Name_Running,A_Axis_Load,A_Position,C_Axis_Load,C_Position,Machine_Time,Spindle_Time,energy,watt,Feed_Override,Feed_Rate,Program_Runtime_Seconds,Rapid_Override,Rapid_Speed,S_Axis_Load,Spindle_Override,Spindle_Speed,smapeak,smarms,smcrest,smtemp,smvrms,X_Axis_Load,X_Position,xmapeak,xmarms,xmcrest,xmtemp,xmvrms,Y_Axis_Load,Y_Position,ymapeak,ymarms,ymcrest,ymtemp,ymvrms,Z_Axis_Load,Z_Position,zmapeak,zmarms,zmcrest,zmtemp,zmvrms
0.0,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1152.2546,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,-6.5e-06,300,100,2.5,22.9,0.0,3,507.9999927,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
0.140813,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1146.959,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,-6.5e-06,300,100,2.5,22.9,0.0,3,508.0000042,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
0.283602,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1146.959,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,-6.5e-06,300,100,2.5,22.9,0.0,3,508.0000042,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
0.426024,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1146.959,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,4.93983159102415e-06,300,100,2.5,22.9,0.0,3,508.0000042,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
0.578692,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1146.959,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,4.93983159102415e-06,300,100,2.5,22.9,0.0,3,508.0000042,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
0.725832,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1146.959,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,4.93983159102415e-06,300,100,2.5,22.9,0.0,3,508.0000042,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
0.88374,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1146.959,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,4.93983159102415e-06,300,100,2.5,22.9,0.0,3,508.0000042,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
1.025707,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1146.959,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,-6.5e-06,300,100,2.5,22.9,0.0,3,507.9999927,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
1.215028,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1146.959,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,-6.5e-06,300,100,2.5,22.9,0.0,3,508.0000042,1400,800,1.7,26.0,0.1,32,-99.86698976,300,100,3.4,29.4,0.0
1.353,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1166.7689,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,4.93983159102415e-06,300,100,2.5,22.9,0.0,3,508.0000042,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
1.49608,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1166.7689,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,4.93983159102415e-06,300,100,2.5,22.9,0.0,3,508.0000042,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
1.636943,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1166.7689,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,-6.5e-06,300,100,2.5,22.9,0.0,3,507.9999927,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
1.783022,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1166.7689,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,-6.5e-06,300,100,2.5,22.9,0.0,3,507.9999927,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
1.936786,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1166.7689,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,-6.5e-06,300,100,2.5,22.9,0.0,3,507.9999927,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
2.105307,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1166.7689,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,4.93983159102415e-06,300,100,2.5,22.9,0.0,3,508.0000042,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
2.24935,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1166.7689,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,4.93983159102415e-06,300,100,2.5,22.9,0.0,3,508.0000042,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
2.393416,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1162.3776,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,4.93983159102415e-06,300,100,2.5,22.9,0.0,3,507.9999927,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
2.540079,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1162.3776,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,4.93983159102415e-06,300,100,2.5,22.9,0.0,3,508.0000042,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
2.685754,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1162.3776,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,-6.5e-06,300,100,2.5,22.9,0.0,3,508.0000042,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
2.827839,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,ERROR,709,C2_P3-A5.NC,C2_P3-A5.NC,16,-0.000332225,18,0.0005,1604591.0,467871.071,184.4,1162.3776,100,0.0,30,100,0,0,100,0.0,300,100,3.5,27.9,0.0,7,-6.5e-06,300,100,2.5,22.9,0.0,3,507.9999927,1400,800,1.7,26.0,0.1,32,-99.8670012,300,100,3.4,29.4,0.0
