start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
7.787,10.389,0,UP,2250,0.254,26.67,33.86667,4,50.8,C1,AISI 1018
13.931,16.085,0,DOWN,2250,0.254,26.67,33.86667,4,50.8,C1,AISI 1018
22.037,24.128,0,UP,2250,0.254,26.67,42.33333,4,50.8,C1,AISI 1018
27.221,28.715,0,DOWN,2250,0.254,26.67,42.33333,4,50.8,C1,AISI 1018
34.411,36.16,0,UP,2250,0.254,26.67,50.8,4,50.8,C1,AISI 1018
38.955,40.619,0,DOWN,2250,0.254,26.67,50.8,4,50.8,C1,AISI 1018
45.525,47.04,0,UP,2250,0.254,26.67,59.26667,4,50.8,C1,AISI 1018
49.621,50.837,0,DOWN,2250,0.254,26.67,59.26667,4,50.8,C1,AISI 1018
56.533,59.115,0,UP,2750,0.254,26.67,33.86667,4,50.8,C1,AISI 1018
62.677,65.237,0,DOWN,2750,0.254,26.67,33.86667,4,50.8,C1,AISI 1018
70.784,72.853,0,UP,2750,0.254,26.67,42.33333,4,50.8,C1,AISI 1018
75.968,77.461,0,DOWN,2750,0.254,26.67,42.33333,4,50.8,C1,AISI 1018
83.157,84.885,0,UP,2750,0.254,26.67,50.8,4,50.8,C1,AISI 1018
87.701,89.173,0,DOWN,2750,0.254,26.67,50.8,4,50.8,C1,AISI 1018
94.272,95.765,0,UP,2750,0.254,26.67,59.26667,4,50.8,C1,AISI 1018
98.368,99.819,0,DOWN,2750,0.254,26.67,59.26667,4,50.8,C1,AISI 1018
105.173,107.776,0,UP,3000,0.254,26.67,33.86667,4,50.8,C1,AISI 1018
111.317,113.792,0,DOWN,3000,0.254,26.67,33.86667,4,50.8,C1,AISI 1018
119.424,121.493,0,UP,3000,0.254,26.67,42.33333,4,50.8,C1,AISI 1018
124.608,126.656,0,DOWN,3000,0.254,26.67,42.33333,4,50.8,C1,AISI 1018
131.797,133.547,0,UP,3000,0.254,26.67,50.8,4,50.8,C1,AISI 1018
136.341,138.048,0,DOWN,3000,0.254,26.67,50.8,4,50.8,C1,AISI 1018
142.912,144.405,0,UP,3000,0.254,26.67,59.26667,4,50.8,C1,AISI 1018
147.008,148.48,0,DOWN,3000,0.254,26.67,59.26667,4,50.8,C1,AISI 1018
