start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
12.48,16.491,0,UP,2900,19.05,1.27,14.81667,4,12.7,D,AISI 4140
19.136,23.125,0,DOWN,2900,19.05,1.27,14.81667,4,12.7,D,AISI 4140
26.816,30.315,0,UP,2900,19.05,1.27,16.93333,4,12.7,D,AISI 4140
32.768,36.267,0,DOWN,2900,19.05,1.27,16.93333,4,12.7,D,AISI 4140
39.787,42.901,0,UP,2900,19.05,1.27,19.05,4,12.7,D,AISI 4140
45.227,48.32,0,DOWN,2900,19.05,1.27,19.05,4,12.7,D,AISI 4140
51.712,54.528,0,UP,2900,19.05,1.27,21.16667,4,12.7,D,AISI 4140
56.725,59.52,0,DOWN,2900,19.05,1.27,21.16667,4,12.7,D,AISI 4140
63.445,67.456,0,UP,3400,19.05,1.27,14.81667,4,12.7,D,AISI 4140
70.08,74.091,0,DOWN,3400,19.05,1.27,14.81667,4,12.7,D,AISI 4140
77.76,81.28,0,UP,3400,19.05,1.27,16.93333,4,12.7,D,AISI 4140
83.733,87.253,0,DOWN,3400,19.05,1.27,16.93333,4,12.7,D,AISI 4140
90.752,93.867,0,UP,3400,19.05,1.27,19.05,4,12.7,D,AISI 4140
96.192,99.307,0,DOWN,3400,19.05,1.27,19.05,4,12.7,D,AISI 4140
102.677,105.493,0,UP,3400,19.05,1.27,21.16667,4,12.7,D,AISI 4140
107.691,110.507,0,DOWN,3400,19.05,1.27,21.16667,4,12.7,D,AISI 4140
114.389,118.4,0,UP,3900,19.05,1.27,14.81667,4,12.7,D,AISI 4140
121.067,125.035,0,DOWN,3900,19.05,1.27,14.81667,4,12.7,D,AISI 4140
128.725,132.245,0,UP,3900,19.05,1.27,16.93333,4,12.7,D,AISI 4140
134.699,138.197,0,DOWN,3900,19.05,1.27,16.93333,4,12.7,D,AISI 4140
141.717,144.832,0,UP,3900,19.05,1.27,19.05,4,12.7,D,AISI 4140
147.157,150.251,0,DOWN,3900,19.05,1.27,19.05,4,12.7,D,AISI 4140
153.643,156.459,0,UP,3900,19.05,1.27,21.16667,4,12.7,D,AISI 4140
158.677,161.472,0,DOWN,3900,19.05,1.27,21.16667,4,12.7,D,AISI 4140
165.355,169.365,0,UP,4400,19.05,1.27,14.81667,4,12.7,D,AISI 4140
172.032,176.021,0,DOWN,4400,19.05,1.27,14.81667,4,12.7,D,AISI 4140
179.691,183.211,0,UP,4400,19.05,1.27,16.93333,4,12.7,D,AISI 4140
185.685,189.184,0,DOWN,4400,19.05,1.27,16.93333,4,12.7,D,AISI 4140
192.683,195.797,0,UP,4400,19.05,1.27,19.05,4,12.7,D,AISI 4140
198.123,201.237,0,DOWN,4400,19.05,1.27,19.05,4,12.7,D,AISI 4140
204.608,207.403,0,UP,4400,19.05,1.27,21.16667,4,12.7,D,AISI 4140
209.643,212.437,0,DOWN,4400,19.05,1.27,21.16667,4,12.7,D,AISI 4140
216.811,220.693,0,UP,2900,19.05,0.254,14.81667,4,12.7,D,AISI 4140
