start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
8.277,12.288,0,UP,3100,9.525,1.27,14.81667,4,12.7,D,AISI 4140
14.933,18.944,0,DOWN,3100,9.525,1.27,14.81667,4,12.7,D,AISI 4140
22.613,26.112,0,UP,3100,9.525,1.27,16.93333,4,12.7,D,AISI 4140
28.587,32.107,0,DOWN,3100,9.525,1.27,16.93333,4,12.7,D,AISI 4140
35.584,38.699,0,UP,3100,9.525,1.27,19.05,4,12.7,D,AISI 4140
41.024,44.139,0,DOWN,3100,9.525,1.27,19.05,4,12.7,D,AISI 4140
47.509,50.325,0,UP,3100,9.525,1.27,21.16667,4,12.7,D,AISI 4140
52.544,55.36,0,DOWN,3100,9.525,1.27,21.16667,4,12.7,D,AISI 4140
59.2,63.211,0,UP,3600,9.525,1.27,14.81667,4,12.7,D,AISI 4140
65.856,69.845,0,DOWN,3600,9.525,1.27,14.81667,4,12.7,D,AISI 4140
73.536,77.035,0,UP,3600,9.525,1.27,16.93333,4,12.7,D,AISI 4140
79.509,83.008,0,DOWN,3600,9.525,1.27,16.93333,4,12.7,D,AISI 4140
86.507,89.643,0,UP,3600,9.525,1.27,19.05,4,12.7,D,AISI 4140
91.968,95.061,0,DOWN,3600,9.525,1.27,19.05,4,12.7,D,AISI 4140
98.453,101.248,0,UP,3600,9.525,1.27,21.16667,4,12.7,D,AISI 4140
103.467,106.261,0,DOWN,3600,9.525,1.27,21.16667,4,12.7,D,AISI 4140
110.123,114.133,0,UP,4100,9.525,1.27,14.81667,4,12.7,D,AISI 4140
116.8,120.768,0,DOWN,4100,9.525,1.27,14.81667,4,12.7,D,AISI 4140
124.459,127.979,0,UP,4100,9.525,1.27,16.93333,4,12.7,D,AISI 4140
130.453,133.931,0,DOWN,4100,9.525,1.27,16.93333,4,12.7,D,AISI 4140
137.451,140.565,0,UP,4100,9.525,1.27,19.05,4,12.7,D,AISI 4140
142.891,145.984,0,DOWN,4100,9.525,1.27,19.05,4,12.7,D,AISI 4140
149.376,152.192,0,UP,4100,9.525,1.27,21.16667,4,12.7,D,AISI 4140
154.411,157.205,0,DOWN,4100,9.525,1.27,21.16667,4,12.7,D,AISI 4140
161.052,165.099,0,UP,4600,9.525,1.27,14.81667,4,12.7,D,AISI 4140
167.723,171.733,0,DOWN,4600,9.525,1.27,14.81667,4,12.7,D,AISI 4140
175.403,178.923,0,UP,4600,9.525,1.27,16.93333,4,12.7,D,AISI 4140
181.376,184.875,0,DOWN,4600,9.525,1.27,16.93333,4,12.7,D,AISI 4140
188.373,191.493,0,UP,4600,9.525,1.27,19.05,4,12.7,D,AISI 4140
193.811,196.894,0,DOWN,4600,9.525,1.27,19.05,4,12.7,D,AISI 4140
200.299,203.136,0,UP,4600,9.525,1.27,21.16667,4,12.7,D,AISI 4140
205.333,208.149,0,DOWN,4600,9.525,1.27,21.16667,4,12.7,D,AISI 4140
212.48,216.341,0,UP,3100,9.525,0.254,14.81667,4,12.7,D,AISI 4140
219.072,222.933,0,DOWN,3100,9.525,0.254,14.81667,4,12.7,D,AISI 4140
226.667,230.059,0,UP,3100,9.525,0.254,16.93333,4,12.7,D,AISI 4140
232.597,235.989,0,DOWN,3100,9.525,0.254,16.93333,4,12.7,D,AISI 4140
239.509,242.539,0,UP,3100,9.525,0.254,19.05,4,12.7,D,AISI 4140
244.907,247.915,0,DOWN,3100,9.525,0.254,19.05,4,12.7,D,AISI 4140
251.328,254.037,0,UP,3100,9.525,0.254,21.16667,4,12.7,D,AISI 4140
256.299,259.008,0,DOWN,3100,9.525,0.254,21.16667,4,12.7,D,AISI 4140
262.955,266.795,0,UP,3600,9.525,0.254,14.81667,4,12.7,D,AISI 4140
269.547,273.387,0,DOWN,3600,9.525,0.254,14.81667,4,12.7,D,AISI 4140
277.141,280.512,0,UP,3600,9.525,0.254,16.93333,4,12.7,D,AISI 4140
