time,COR_Status,Controller_Mode,EStop_State,Machine_Mode,avail,dev_asset_chg,dev_asset_rem,Block_Number,Current_Tool,Execution,Part_Count,Program_Name_Editing,Program_Name_Running,A_Axis_Load,A_Position,C_Axis_Load,C_Position,Machine_Time,Spindle_Time,energy,watt,Feed_Override,Feed_Rate,Program_Runtime_Seconds,Rapid_Override,Rapid_Speed,S_Axis_Load,Spindle_Override,Spindle_Speed,smapeak,smarms,smcrest,smtemp,smvrms,X_Axis_Load,X_Position,xmapeak,xmarms,xmcrest,xmtemp,xmvrms,Y_Axis_Load,Y_Position,ymapeak,ymarms,ymcrest,ymtemp,ymvrms,Z_Axis_Load,Z_Position,zmapeak,zmarms,zmcrest,zmtemp,zmvrms
0.0,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,707,B_N2-A5.NC,B_N2-A5.NC,3,-0.000332225,18,0.0005,1602069.496,467150.61,184.4,1182.22,100,0.0,43,100,0,0,100,0.0,300,100,3.3,28.6,0.0,6,-6.5e-06,300,100,2.4,22.9,0.0,3,507.9999927,1400,800,1.7,25.8,0.0,32,-99.86698976,300,100,3.3,28.8,0.0
0.147553,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,707,B_N2-A5.NC,B_N2-A5.NC,3,-0.000332225,18,0.0005,1602069.496,467150.61,184.4,1182.22,100,0.0,43,100,0,0,100,0.0,300,100,3.3,28.6,0.0,6,-6.5e-06,300,100,2.4,22.9,0.0,3,508.0000042,1400,800,1.7,25.8,0.0,32,-99.8670012,300,100,3.3,28.8,0.0
0.295531,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,707,B_N2-A5.NC,B_N2-A5.NC,3,-0.000332225,18,0.0005,1602069.496,467150.61,184.4,1182.22,100,0.0,43,100,0,0,100,0.0,300,100,3.3,28.6,0.0,6,-6.5e-06,300,100,2.4,22.9,0.0,3,508.0000042,1400,800,1.7,25.8,0.0,32,-99.8670012,300,100,3.3,28.8,0.0
0.442957,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,707,B_N2-A5.NC,B_N2-A5.NC,3,-0.000332225,18,0.0005,1602069.496,467150.61,184.4,1164.2708,100,0.0,43,100,0,0,100,0.0,300,100,3.3,28.6,0.0,6,4.93983159102415e-06,300,100,2.4,22.9,0.0,3,508.0000042,1400,800,1.7,25.8,0.0,32,-99.8670012,300,100,3.4,28.8,0.0
0.587393,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,707,B_N2-A5.NC,B_N2-A5.NC,3,-0.000332225,18,0.0005,1602069.496,467150.61,184.4,1164.2708,100,0.0,43,100,0,0,100,0.0,300,100,3.3,28.6,0.0,6,-6.5e-06,300,100,2.4,22.9,0.0,3,508.0000042,1400,800,1.7,25.8,0.0,32,-99.8670012,300,100,3.4,28.8,0.0
0.745246,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,707,B_N2-A5.NC,B_N2-A5.NC,3,-0.000332225,18,0.0005,1602069.496,467150.61,184.4,1164.2708,100,0.0,43,100,0,0,100,0.0,300,100,3.3,28.6,0.0,6,4.93983159102415e-06,300,100,2.4,22.9,0.0,3,508.0000042,1400,800,1.7,25.8,0.0,32,-99.8670012,300,100,3.4,28.8,0.0
0.886882,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,707,B_N2-A5.NC,B_N2-A5.NC,3,-0.000332225,18,0.0005,1602069.496,467150.61,184.4,1164.2708,100,0.0,43,100,0,0,100,0.0,300,100,3.3,28.6,0.0,6,-6.5e-06,300,100,2.4,22.9,0.0,3,508.0000042,1400,800,1.7,25.8,0.0,32,-99.8670012,300,100,3.4,28.8,0.0
1.089618,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,707,B_N2-A5.NC,B_N2-A5.NC,3,-0.000332225,18,0.0005,1602069.496,467150.61,184.4,1164.2708,100,0.0,43,100,0,0,100,0.0,300,100,3.3,28.6,0.0,6,-6.5e-06,300,100,2.4,22.9,0.0,3,508.0000042,1400,800,1.7,25.8,0.0,32,-99.8670012,300,100,3.4,28.8,0.0
1.235442,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,707,B_N2-A5.NC,B_N2-A5.NC,3,-0.000332225,18,0.0005,1602069.496,467150.61,184.4,1164.2708,100,0.0,43,100,0,0,100,0.0,300,100,3.3,28.6,0.0,6,4.93983159102415e-06,300,100,2.4,22.9,0.0,3,507.9999927,1400,800,1.7,25.8,0.0,32,-99.8670012,300,100,3.4,28.8,0.0
1.376566,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,1,ERROR,707,B_N2-A5.NC,B_N2-A5.NC,3,-0.000332225,18,0.0005,1602069.496,467150.61,184.4,1164.2708,100,0.0,43,100,0,0,100,0.0,300,100,3.3,28.6,0.0,6,4.93983159102415e-06,300,100,2.4,22.9,0.0,3,507.9999927,1400,800,1.7,25.8,0.0,32,-99.8670012,300,100,3.4,28.8,0.0
