start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
11.712,13.44,0,UP,8250,38.1,0.635,23.28333,5,12.7,E,AISI 1018
15.659,17.344,0,DOWN,8250,38.1,0.635,23.28333,5,12.7,E,AISI 1018
20.48,21.952,0,UP,8250,38.1,0.635,27.51667,5,12.7,E,AISI 1018
24,25.429,0,DOWN,8250,38.1,0.635,27.51667,5,12.7,E,AISI 1018
28.437,29.717,0,UP,8250,38.1,0.635,31.75,5,12.7,E,AISI 1018
31.659,32.896,0,DOWN,8250,38.1,0.635,31.75,5,12.7,E,AISI 1018
35.776,36.843,0,UP,8250,38.1,0.635,38.1,5,12.7,E,AISI 1018
38.656,39.744,0,DOWN,8250,38.1,0.635,38.1,5,12.7,E,AISI 1018
42.923,44.672,0,UP,8750,38.1,0.635,23.28333,5,12.7,E,AISI 1018
46.869,48.597,0,DOWN,8750,38.1,0.635,23.28333,5,12.7,E,AISI 1018
51.712,53.184,0,UP,8750,38.1,0.635,27.51667,5,12.7,E,AISI 1018
55.232,56.683,0,DOWN,8750,38.1,0.635,27.51667,5,12.7,E,AISI 1018
59.669,60.949,0,UP,8750,38.1,0.635,31.75,5,12.7,E,AISI 1018
62.869,64.149,0,DOWN,8750,38.1,0.635,31.75,5,12.7,E,AISI 1018
67.008,68.075,0,UP,8750,38.1,0.635,38.1,5,12.7,E,AISI 1018
69.888,70.933,0,DOWN,8750,38.1,0.635,38.1,5,12.7,E,AISI 1018
74.155,75.904,0,UP,9250,38.1,0.635,23.28333,5,12.7,E,AISI 1018
78.101,79.829,0,DOWN,9250,38.1,0.635,23.28333,5,12.7,E,AISI 1018
82.944,84.416,0,UP,9250,38.1,0.635,27.51667,5,12.7,E,AISI 1018
86.464,87.915,0,DOWN,9250,38.1,0.635,27.51667,5,12.7,E,AISI 1018
90.901,92.181,0,UP,9250,38.1,0.635,31.75,5,12.7,E,AISI 1018
94.101,95.36,0,DOWN,9250,38.1,0.635,31.75,5,12.7,E,AISI 1018
98.24,99.307,0,UP,9250,38.1,0.635,38.1,5,12.7,E,AISI 1018
101.099,102.165,0,DOWN,9250,38.1,0.635,38.1,5,12.7,E,AISI 1018
105.41,107.115,0,UP,9750,38.1,0.635,23.28333,5,12.7,E,AISI 1018
109.333,111.061,0,DOWN,9750,38.1,0.635,23.28333,5,12.7,E,AISI 1018
114.155,115.627,0,UP,9750,38.1,0.635,27.51667,5,12.7,E,AISI 1018
117.675,119.125,0,DOWN,9750,38.1,0.635,27.51667,5,12.7,E,AISI 1018
122.133,123.392,0,UP,9750,38.1,0.635,31.75,5,12.7,E,AISI 1018
125.333,126.592,0,DOWN,9750,38.1,0.635,31.75,5,12.7,E,AISI 1018
129.451,130.517,0,UP,9750,38.1,0.635,38.1,5,12.7,E,AISI 1018
132.331,133.376,0,DOWN,9750,38.1,0.635,38.1,5,12.7,E,AISI 1018
137.301,138.987,0,UP,8250,38.1,0.127,23.28333,5,12.7,E,AISI 1018
141.227,142.869,0,DOWN,8250,38.1,0.127,23.28333,5,12.7,E,AISI 1018
146.005,147.435,0,UP,8250,38.1,0.127,27.51667,5,12.7,E,AISI 1018
149.504,150.912,0,DOWN,8250,38.1,0.127,27.51667,5,12.7,E,AISI 1018
153.899,155.136,0,UP,8250,38.1,0.127,31.75,5,12.7,E,AISI 1018
157.077,158.293,0,DOWN,8250,38.1,0.127,31.75,5,12.7,E,AISI 1018
161.173,162.197,0,UP,8250,38.1,0.127,38.1,5,12.7,E,AISI 1018
163.954,165.013,0,DOWN,8250,38.1,0.127,38.1,5,12.7,E,AISI 1018
168.277,169.963,0,UP,8750,38.1,0.127,23.28333,5,12.7,E,AISI 1018
172.181,173.845,0,DOWN,8750,38.1,0.127,23.28333,5,12.7,E,AISI 1018
176.981,178.411,0,UP,8750,38.1,0.127,27.51667,5,12.7,E,AISI 1018
180.428,181.867,0,DOWN,8750,38.1,0.127,27.51667,5,12.7,E,AISI 1018
184.875,186.112,0,UP,8750,38.1,0.127,31.75,5,12.7,E,AISI 1018
188.053,189.333,0,DOWN,8750,38.1,0.127,31.75,5,12.7,E,AISI 1018
192.064,193.173,0,UP,8750,38.1,0.127,38.1,5,12.7,E,AISI 1018
194.987,195.989,0,DOWN,8750,38.1,0.127,38.1,5,12.7,E,AISI 1018
199.232,200.917,0,UP,9250,38.1,0.127,23.28333,5,12.7,E,AISI 1018
203.157,204.821,0,DOWN,9250,38.1,0.127,23.28333,5,12.7,E,AISI 1018
207.93,209.365,0,UP,9250,38.1,0.127,27.51667,5,12.7,E,AISI 1018
211.435,212.843,0,DOWN,9250,38.1,0.127,27.51667,5,12.7,E,AISI 1018
215.829,217.067,0,UP,9250,38.1,0.127,31.75,5,12.7,E,AISI 1018
219.008,220.224,0,DOWN,9250,38.1,0.127,31.75,5,12.7,E,AISI 1018
223.104,224.128,0,UP,9250,38.1,0.127,38.1,5,12.7,E,AISI 1018
225.941,226.965,0,DOWN,9250,38.1,0.127,38.1,5,12.7,E,AISI 1018
230.208,231.893,0,UP,9750,38.1,0.127,23.28333,5,12.7,E,AISI 1018
234.109,235.797,0,DOWN,9750,38.1,0.127,23.28333,5,12.7,E,AISI 1018
238.912,240.341,0,UP,9750,38.1,0.127,27.51667,5,12.7,E,AISI 1018
242.37,243.819,0,DOWN,9750,38.1,0.127,27.51667,5,12.7,E,AISI 1018
246.805,248.043,0,UP,9750,38.1,0.127,31.75,5,12.7,E,AISI 1018
249.984,251.2,0,DOWN,9750,38.1,0.127,31.75,5,12.7,E,AISI 1018
254.08,255.104,0,UP,9750,38.1,0.127,38.1,5,12.7,E,AISI 1018
256.917,257.941,0,DOWN,9750,38.1,0.127,38.1,5,12.7,E,AISI 1018
