start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
10.901,12.48,1,UP,8250,38.1,0.635,23.28333,5,12.7,E,AISI 1018
14.656,16.171,0,DOWN,8250,38.1,0.635,23.28333,5,12.7,E,AISI 1018
19.392,20.757,1,UP,8250,38.1,0.635,27.51667,5,12.7,E,AISI 1018
22.763,24.064,0,DOWN,8250,38.1,0.635,27.51667,5,12.7,E,AISI 1018
27.115,28.352,1,UP,8250,38.1,0.635,31.75,5,12.7,E,AISI 1018
30.187,31.339,0,DOWN,8250,38.1,0.635,31.75,5,12.7,E,AISI 1018
34.283,35.328,1,UP,8250,38.1,0.635,35.98333,5,12.7,E,AISI 1018
37.163,38.165,0,DOWN,8250,38.1,0.635,35.98333,5,12.7,E,AISI 1018
41.685,43.307,1,UP,8750,38.1,0.635,23.28333,5,12.7,E,AISI 1018
45.44,46.997,0,DOWN,8750,38.1,0.635,23.28333,5,12.7,E,AISI 1018
50.176,51.584,1,UP,8750,38.1,0.635,27.51667,5,12.7,E,AISI 1018
53.525,54.869,0,DOWN,8750,38.1,0.635,27.51667,5,12.7,E,AISI 1018
57.899,59.093,1,UP,8750,38.1,0.635,31.75,5,12.7,E,AISI 1018
60.971,62.123,0,DOWN,8750,38.1,0.635,31.75,5,12.7,E,AISI 1018
65.067,66.155,1,UP,8750,38.1,0.635,35.98333,5,12.7,E,AISI 1018
67.925,68.949,0,DOWN,8750,38.1,0.635,35.98333,5,12.7,E,AISI 1018
72.512,74.197,1,UP,9250,38.1,0.635,23.28333,5,12.7,E,AISI 1018
76.267,77.824,0,DOWN,9250,38.1,0.635,23.28333,5,12.7,E,AISI 1018
81.003,82.453,1,UP,9250,38.1,0.635,27.51667,5,12.7,E,AISI 1018
84.373,85.675,0,DOWN,9250,38.1,0.635,27.51667,5,12.7,E,AISI 1018
88.725,90.048,1,UP,9250,38.1,0.635,31.75,5,12.7,E,AISI 1018
91.819,92.928,0,DOWN,9250,38.1,0.635,31.75,5,12.7,E,AISI 1018
95.915,97.088,1,UP,9250,38.1,0.635,35.98333,5,12.7,E,AISI 1018
98.773,99.776,0,DOWN,9250,38.1,0.635,35.98333,5,12.7,E,AISI 1018
102.997,104.619,1,UP,9750,38.1,0.635,23.28333,5,12.7,E,AISI 1018
106.752,108.288,0,DOWN,9750,38.1,0.635,23.28333,5,12.7,E,AISI 1018
111.488,112.896,1,UP,9750,38.1,0.635,27.51667,5,12.7,E,AISI 1018
114.837,116.16,0,DOWN,9750,38.1,0.635,27.51667,5,12.7,E,AISI 1018
119.211,120.469,1,UP,9750,38.1,0.635,31.75,5,12.7,E,AISI 1018
122.283,123.435,0,DOWN,9750,38.1,0.635,31.75,5,12.7,E,AISI 1018
126.379,127.552,1,UP,9750,38.1,0.635,35.98333,5,12.7,E,AISI 1018
129.237,130.261,0,DOWN,9750,38.1,0.635,35.98333,5,12.7,E,AISI 1018
134.123,135.637,0,UP,8250,38.1,0.127,23.28333,5,12.7,E,AISI 1018
137.813,139.307,0,DOWN,8250,38.1,0.127,23.28333,5,12.7,E,AISI 1018
142.507,143.787,0,UP,8250,38.1,0.127,27.51667,5,12.7,E,AISI 1018
145.813,147.072,0,DOWN,8250,38.1,0.127,27.51667,5,12.7,E,AISI 1018
150.144,151.253,0,UP,8250,38.1,0.127,31.75,5,12.7,E,AISI 1018
153.152,154.261,0,DOWN,8250,38.1,0.127,31.75,5,12.7,E,AISI 1018
157.205,158.208,0,UP,8250,38.1,0.127,35.98333,5,12.7,E,AISI 1018
160.043,161.003,0,DOWN,8250,38.1,0.127,35.98333,5,12.7,E,AISI 1018
164.587,166.123,0,UP,8750,38.1,0.127,23.28333,5,12.7,E,AISI 1018
168.277,169.792,0,DOWN,8750,38.1,0.127,23.28333,5,12.7,E,AISI 1018
172.992,174.251,0,UP,8750,38.1,0.127,27.51667,5,12.7,E,AISI 1018
176.299,177.557,0,DOWN,8750,38.1,0.127,27.51667,5,12.7,E,AISI 1018
180.608,181.717,0,UP,8750,38.1,0.127,31.75,5,12.7,E,AISI 1018
183.637,184.747,0,DOWN,8750,38.1,0.127,31.75,5,12.7,E,AISI 1018
187.691,188.672,0,UP,8750,38.1,0.127,35.98333,5,12.7,E,AISI 1018
190.507,191.488,0,DOWN,8750,38.1,0.127,35.98333,5,12.7,E,AISI 1018
195.115,196.629,0,UP,9250,38.1,0.127,23.28333,5,12.7,E,AISI 1018
198.805,200.299,0,DOWN,9250,38.1,0.127,23.28333,5,12.7,E,AISI 1018
203.499,204.8,0,UP,9250,38.1,0.127,27.51667,5,12.7,E,AISI 1018
206.827,208.085,0,DOWN,9250,38.1,0.127,27.51667,5,12.7,E,AISI 1018
211.136,212.267,0,UP,9250,38.1,0.127,31.75,5,12.7,E,AISI 1018
214.165,215.253,0,DOWN,9250,38.1,0.127,31.75,5,12.7,E,AISI 1018
218.219,219.221,0,UP,9250,38.1,0.127,35.98333,5,12.7,E,AISI 1018
221.035,221.995,0,DOWN,9250,38.1,0.127,35.98333,5,12.7,E,AISI 1018
225.28,226.816,1,UP,9750,38.1,0.127,23.28333,5,12.7,E,AISI 1018
228.992,230.485,0,DOWN,9750,38.1,0.127,23.28333,5,12.7,E,AISI 1018
233.664,234.965,1,UP,9750,38.1,0.127,27.51667,5,12.7,E,AISI 1018
236.992,238.251,0,DOWN,9750,38.1,0.127,27.51667,5,12.7,E,AISI 1018
241.301,242.432,1,UP,9750,38.1,0.127,31.75,5,12.7,E,AISI 1018
244.331,245.44,0,DOWN,9750,38.1,0.127,31.75,5,12.7,E,AISI 1018
248.384,249.365,1,UP,9750,38.1,0.127,35.98333,5,12.7,E,AISI 1018
251.2,252.16,0,DOWN,9750,38.1,0.127,35.98333,5,12.7,E,AISI 1018
