start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
10.283,14.869,0,UP,3450,9.525,0.3175,12.7,5,12.7,E,AISI 4140
17.856,22.443,0,DOWN,3450,9.525,0.3175,12.7,5,12.7,E,AISI 4140
26.347,30.293,0,UP,3450,9.525,0.3175,14.81667,5,12.7,E,AISI 4140
33.024,36.949,0,DOWN,3450,9.525,0.3175,14.81667,5,12.7,E,AISI 4140
40.619,44.075,0,UP,3450,9.525,0.3175,16.93333,5,12.7,E,AISI 4140
46.613,50.048,0,DOWN,3450,9.525,0.3175,16.93333,5,12.7,E,AISI 4140
53.547,56.619,0,UP,3450,9.525,0.3175,19.05,5,12.7,E,AISI 4140
59.008,62.059,0,DOWN,3450,9.525,0.3175,19.05,5,12.7,E,AISI 4140
66.155,70.741,0,UP,3950,9.525,0.3175,12.7,5,12.7,E,AISI 4140
73.728,78.336,0,DOWN,3950,9.525,0.3175,12.7,5,12.7,E,AISI 4140
82.219,86.165,0,UP,3950,9.525,0.3175,14.81667,5,12.7,E,AISI 4140
88.896,92.843,0,DOWN,3950,9.525,0.3175,14.81667,5,12.7,E,AISI 4140
96.491,99.947,0,UP,3950,9.525,0.3175,16.93333,5,12.7,E,AISI 4140
102.485,105.941,0,DOWN,3950,9.525,0.3175,16.93333,5,12.7,E,AISI 4140
109.419,112.512,0,UP,3950,9.525,0.3175,19.05,5,12.7,E,AISI 4140
114.88,117.952,0,DOWN,3950,9.525,0.3175,19.05,5,12.7,E,AISI 4140
122.027,126.613,0,UP,4450,9.525,0.3175,12.7,5,12.7,E,AISI 4140
129.621,134.208,0,DOWN,4450,9.525,0.3175,12.7,5,12.7,E,AISI 4140
138.091,142.037,0,UP,4450,9.525,0.3175,14.81667,5,12.7,E,AISI 4140
144.768,148.715,0,DOWN,4450,9.525,0.3175,14.81667,5,12.7,E,AISI 4140
152.363,155.84,0,UP,4450,9.525,0.3175,16.93333,5,12.7,E,AISI 4140
158.357,161.813,0,DOWN,4450,9.525,0.3175,16.93333,5,12.7,E,AISI 4140
165.291,168.363,0,UP,4450,9.525,0.3175,19.05,5,12.7,E,AISI 4140
170.752,173.824,0,DOWN,4450,9.525,0.3175,19.05,5,12.7,E,AISI 4140
177.899,182.507,0,UP,4950,9.525,0.3175,12.7,5,12.7,E,AISI 4140
185.493,190.101,0,DOWN,4950,9.525,0.3175,12.7,5,12.7,E,AISI 4140
193.984,197.931,0,UP,4950,9.525,0.3175,14.81667,5,12.7,E,AISI 4140
200.64,204.608,0,DOWN,4950,9.525,0.3175,14.81667,5,12.7,E,AISI 4140
208.256,211.733,0,UP,4950,9.525,0.3175,16.93333,5,12.7,E,AISI 4140
214.229,217.685,0,DOWN,4950,9.525,0.3175,16.93333,5,12.7,E,AISI 4140
221.184,224.277,0,UP,4950,9.525,0.3175,19.05,5,12.7,E,AISI 4140
226.624,229.717,0,DOWN,4950,9.525,0.3175,19.05,5,12.7,E,AISI 4140
234.24,238.763,0,UP,3450,9.525,0.0635,12.7,5,12.7,E,AISI 4140
241.792,246.315,0,DOWN,3450,9.525,0.0635,12.7,5,12.7,E,AISI 4140
250.24,254.123,0,UP,3450,9.525,0.0635,14.81667,5,12.7,E,AISI 4140
256.875,260.736,0,DOWN,3450,9.525,0.0635,14.81667,5,12.7,E,AISI 4140
264.448,267.84,0,UP,3450,9.525,0.0635,16.93333,5,12.7,E,AISI 4140
270.4,273.771,0,DOWN,3450,9.525,0.0635,16.93333,5,12.7,E,AISI 4140
277.291,280.32,0,UP,3450,9.525,0.0635,19.05,5,12.7,E,AISI 4140
282.709,285.717,0,DOWN,3450,9.525,0.0635,19.05,5,12.7,E,AISI 4140
289.856,294.379,0,UP,3950,9.525,0.0635,12.7,5,12.7,E,AISI 4140
297.408,301.931,0,DOWN,3950,9.525,0.0635,12.7,5,12.7,E,AISI 4140
305.856,309.739,0,UP,3950,9.525,0.0635,14.81667,5,12.7,E,AISI 4140
312.491,316.373,0,DOWN,3950,9.525,0.0635,14.81667,5,12.7,E,AISI 4140
320.064,323.456,0,UP,3950,9.525,0.0635,16.93333,5,12.7,E,AISI 4140
326.016,329.408,0,DOWN,3950,9.525,0.0635,16.93333,5,12.7,E,AISI 4140
332.907,335.915,0,UP,3950,9.525,0.0635,19.05,5,12.7,E,AISI 4140
338.325,341.355,0,DOWN,3950,9.525,0.0635,19.05,5,12.7,E,AISI 4140
345.472,350.016,0,UP,4450,9.525,0.0635,12.7,5,12.7,E,AISI 4140
353.045,357.568,0,DOWN,4450,9.525,0.0635,12.7,5,12.7,E,AISI 4140
361.472,365.376,0,UP,4450,9.525,0.0635,14.81667,5,12.7,E,AISI 4140
368.128,372.011,0,DOWN,4450,9.525,0.0635,14.81667,5,12.7,E,AISI 4140
375.68,379.072,0,UP,4450,9.525,0.0635,16.93333,5,12.7,E,AISI 4140
381.632,385.024,0,DOWN,4450,9.525,0.0635,16.93333,5,12.7,E,AISI 4140
388.523,391.552,0,UP,4450,9.525,0.0635,19.05,5,12.7,E,AISI 4140
393.963,396.971,0,DOWN,4450,9.525,0.0635,19.05,5,12.7,E,AISI 4140
401.109,405.632,0,UP,4950,9.525,0.0635,12.7,5,12.7,E,AISI 4140
408.661,413.205,0,DOWN,4950,9.525,0.0635,12.7,5,12.7,E,AISI 4140
417.088,420.992,0,UP,4950,9.525,0.0635,14.81667,5,12.7,E,AISI 4140
423.744,427.648,0,DOWN,4950,9.525,0.0635,14.81667,5,12.7,E,AISI 4140
431.296,434.709,0,UP,4950,9.525,0.0635,16.93333,5,12.7,E,AISI 4140
437.184,440.661,0,DOWN,4950,9.525,0.0635,16.93333,5,12.7,E,AISI 4140
444.139,447.189,0,UP,4950,9.525,0.0635,19.05,5,12.7,E,AISI 4140
449.579,452.608,0,DOWN,4950,9.525,0.0635,19.05,5,12.7,E,AISI 4140
