start,end,label,direction,N,ap,ae,F,Z,D,Tool,Workpiece
14.059,18.624,0,UP,3250,38.1,0.3175,12.7,5,12.7,E,AISI 1018
21.632,26.197,0,DOWN,3250,38.1,0.3175,12.7,5,12.7,E,AISI 1018
30.123,34.069,0,UP,3250,38.1,0.3175,14.81667,5,12.7,E,AISI 1018
36.779,40.704,0,DOWN,3250,38.1,0.3175,14.81667,5,12.7,E,AISI 1018
44.395,47.851,0,UP,3250,38.1,0.3175,16.93333,5,12.7,E,AISI 1018
50.368,53.803,0,DOWN,3250,38.1,0.3175,16.93333,5,12.7,E,AISI 1018
57.301,60.373,0,UP,3250,38.1,0.3175,19.05,5,12.7,E,AISI 1018
62.763,65.813,0,DOWN,3250,38.1,0.3175,19.05,5,12.7,E,AISI 1018
69.909,74.645,0,UP,3750,38.1,0.3175,12.7,5,12.7,E,AISI 1018
77.44,82.368,0,DOWN,3750,38.1,0.3175,12.7,5,12.7,E,AISI 1018
85.973,89.941,0,UP,3750,38.1,0.3175,14.81667,5,12.7,E,AISI 1018
92.651,96.555,0,DOWN,3750,38.1,0.3175,14.81667,5,12.7,E,AISI 1018
100.245,103.723,0,UP,3750,38.1,0.3175,16.93333,5,12.7,E,AISI 1018
106.219,109.653,0,DOWN,3750,38.1,0.3175,16.93333,5,12.7,E,AISI 1018
113.173,116.395,0,UP,3750,38.1,0.3175,19.05,5,12.7,E,AISI 1018
118.613,121.664,0,DOWN,3750,38.1,0.3175,19.05,5,12.7,E,AISI 1018
125.76,130.389,0,UP,4250,38.1,0.3175,12.7,5,12.7,E,AISI 1018
133.333,137.899,0,DOWN,4250,38.1,0.3175,12.7,5,12.7,E,AISI 1018
141.824,146.133,0,UP,4250,38.1,0.3175,14.81667,5,12.7,E,AISI 1018
148.501,152.405,0,DOWN,4250,38.1,0.3175,14.81667,5,12.7,E,AISI 1018
156.096,159.68,0,UP,4250,38.1,0.3175,16.93333,5,12.7,E,AISI 1018
162.091,165.483,0,DOWN,4250,38.1,0.3175,16.93333,5,12.7,E,AISI 1018
169.024,172.139,0,UP,4250,38.1,0.3175,19.05,5,12.7,E,AISI 1018
174.485,177.515,0,DOWN,4250,38.1,0.3175,19.05,5,12.7,E,AISI 1018
181.611,186.645,0,UP,4750,38.1,0.3175,12.7,5,12.7,E,AISI 1018
189.205,193.771,0,DOWN,4750,38.1,0.3175,12.7,5,12.7,E,AISI 1018
197.696,201.685,0,UP,4750,38.1,0.3175,14.81667,5,12.7,E,AISI 1018
204.352,208.256,0,DOWN,4750,38.1,0.3175,14.81667,5,12.7,E,AISI 1018
211.968,215.467,0,UP,4750,38.1,0.3175,16.93333,5,12.7,E,AISI 1018
217.941,221.376,0,DOWN,4750,38.1,0.3175,16.93333,5,12.7,E,AISI 1018
224.875,227.989,0,UP,4750,38.1,0.3175,19.05,5,12.7,E,AISI 1018
230.336,233.365,0,DOWN,4750,38.1,0.3175,19.05,5,12.7,E,AISI 1018
237.995,242.56,0,UP,3250,38.1,0.0635,12.7,5,12.7,E,AISI 1018
245.504,250.027,0,DOWN,3250,38.1,0.0635,12.7,5,12.7,E,AISI 1018
253.995,257.835,0,UP,3250,38.1,0.0635,14.81667,5,12.7,E,AISI 1018
260.608,264.469,0,DOWN,3250,38.1,0.0635,14.81667,5,12.7,E,AISI 1018
268.181,271.573,0,UP,3250,38.1,0.0635,16.93333,5,12.7,E,AISI 1018
274.133,277.504,0,DOWN,3250,38.1,0.0635,16.93333,5,12.7,E,AISI 1018
281.024,284.032,0,UP,3250,38.1,0.0635,19.05,5,12.7,E,AISI 1018
286.443,289.429,0,DOWN,3250,38.1,0.0635,19.05,5,12.7,E,AISI 1018
293.589,298.069,0,UP,3750,38.1,0.0635,12.7,5,12.7,E,AISI 1018
301.141,305.6,0,DOWN,3750,38.1,0.0635,12.7,5,12.7,E,AISI 1018
309.589,313.429,0,UP,3750,38.1,0.0635,14.81667,5,12.7,E,AISI 1018
