time,COR_Status,Controller_Mode,EStop_State,Machine_Mode,avail,dev_asset_chg,dev_asset_rem,Block_Number,Current_Tool,Execution,Part_Count,Program_Name_Editing,Program_Name_Running,A_Axis_Load,A_Position,C_Axis_Load,C_Position,Machine_Time,Spindle_Time,energy,watt,Feed_Override,Feed_Rate,Program_Runtime_Seconds,Rapid_Override,Rapid_Speed,S_Axis_Load,Spindle_Override,Spindle_Speed,smapeak,smarms,smcrest,smtemp,smvrms,X_Axis_Load,X_Position,xmapeak,xmarms,xmcrest,xmtemp,xmvrms,Y_Axis_Load,Y_Position,ymapeak,ymarms,ymcrest,ymtemp,ymvrms,Z_Axis_Load,Z_Position,zmapeak,zmarms,zmcrest,zmtemp,zmvrms
0.0,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1140.141,100,0.0,31,100,0,0,100,0.0,300,100,3.6,28.7,0.0,4,-6.5e-06,300,100,2.4,22.9,0.0,2,508.0000042,1300,800,1.6,26.1,0.0,32,-99.8670012,300,100,3.5,29.3,0.0
0.142772,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1140.141,100,0.0,31,100,0,0,100,0.0,300,100,3.6,28.7,0.0,4,4.93983159102415e-06,300,100,2.4,22.9,0.0,2,508.0000042,1300,800,1.6,26.1,0.0,32,-99.8670012,300,100,3.5,29.3,0.0
0.286223,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1140.141,100,0.0,31,100,0,0,100,0.0,300,100,3.6,28.7,0.0,4,-6.5e-06,300,100,2.4,22.9,0.0,2,508.0000042,1300,800,1.6,26.1,0.0,32,-99.8670012,300,100,3.5,29.3,0.0
0.45331,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1140.141,100,0.0,31,100,0,0,100,0.0,300,100,3.6,28.7,0.0,4,4.93983159102415e-06,300,100,2.4,22.9,0.0,2,508.0000042,1300,800,1.6,26.1,0.0,32,-99.8670012,300,100,3.5,29.3,0.0
0.594202,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1161.6423,100,0.0,31,100,0,0,100,0.0,300,100,3.6,28.7,0.0,4,4.93983159102415e-06,300,100,2.4,22.9,0.0,2,508.0000042,1300,800,1.6,26.1,0.0,32,-99.8670012,300,100,3.5,29.3,0.0
0.745461,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1161.6423,100,0.0,31,100,0,0,100,0.0,300,100,3.9,28.7,0.0,4,4.93983159102415e-06,300,100,2.5,22.9,0.0,2,507.9999927,1300,800,1.7,26.1,0.1,32,-99.8670012,300,100,3.5,29.3,0.0
0.896179,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1161.6423,100,0.0,31,100,0,0,100,0.0,300,100,3.9,28.7,0.0,4,-6.5e-06,300,100,2.5,22.9,0.0,2,507.9999927,1300,800,1.7,26.1,0.1,32,-99.8670012,300,100,3.5,29.3,0.0
1.047997,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1161.6423,100,0.0,31,100,0,0,100,0.0,300,100,3.9,28.7,0.0,4,-6.5e-06,300,100,2.5,22.9,0.0,2,508.0000042,1300,800,1.7,26.1,0.1,32,-99.8670012,300,100,3.5,29.3,0.0
1.194095,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1161.6423,100,0.0,31,100,0,0,100,0.0,300,100,3.9,28.7,0.0,4,4.93983159102415e-06,300,100,2.5,22.9,0.0,2,508.0000042,1300,800,1.7,26.1,0.1,32,-99.8670012,300,100,3.5,29.3,0.0
1.336242,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1161.6423,100,0.0,31,100,0,0,100,0.0,300,100,3.9,28.7,0.0,4,-6.5e-06,300,100,2.5,22.9,0.0,2,508.0000042,1300,800,1.7,26.1,0.1,32,-99.8670012,300,100,3.5,29.3,0.0
1.483798,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1161.6423,100,0.0,31,100,0,0,100,0.0,300,100,3.9,28.7,0.0,4,-6.5e-06,300,100,2.5,22.9,0.0,2,507.9999927,1300,800,1.7,26.1,0.1,32,-99.8670012,300,100,3.5,29.3,0.0
1.630131,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1178.4207,100,0.0,31,100,0,0,100,0.0,300,100,3.9,28.7,0.0,4,4.93983159102415e-06,300,100,2.5,22.9,0.0,2,507.9999927,1300,800,1.7,26.1,0.1,32,-99.8670012,300,100,3.5,29.3,0.0
1.776669,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1178.4207,100,0.0,31,100,0,0,100,0.0,300,100,3.9,28.7,0.0,4,4.93983159102415e-06,300,100,2.5,22.9,0.0,2,507.9999927,1300,800,1.7,26.1,0.1,32,-99.8670012,300,100,3.5,29.3,0.0
1.947153,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1178.4207,100,0.0,31,100,0,0,100,0.0,300,100,3.9,28.7,0.0,4,-6.5e-06,300,100,2.5,22.9,0.0,2,508.0000042,1300,800,1.7,26.1,0.1,32,-99.8670012,300,100,3.5,29.3,0.0
2.098354,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1178.4207,100,0.0,31,100,0,0,100,0.0,300,100,3.6,28.7,0.0,4,4.93983159102415e-06,300,100,2.5,22.9,0.0,2,507.9999927,1300,800,1.6,26.1,0.0,32,-99.86698976,300,100,3.9,29.3,0.0
2.239284,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1178.4207,100,0.0,31,100,0,0,100,0.0,300,100,3.6,28.7,0.0,4,4.93983159102415e-06,300,100,2.5,22.9,0.0,2,508.0000042,1300,800,1.6,26.1,0.0,32,-99.8670012,300,100,3.9,29.3,0.0
2.389704,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1178.4207,100,0.0,31,100,0,0,100,0.0,300,100,3.6,28.7,0.0,4,4.93983159102415e-06,300,100,2.5,22.9,0.0,2,507.9999927,1300,800,1.6,26.1,0.0,32,-99.8670012,300,100,3.9,29.3,0.0
2.533945,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1178.4207,100,0.0,31,100,0,0,100,0.0,300,100,3.6,28.7,0.0,4,4.93983159102415e-06,300,100,2.5,22.9,0.0,2,507.9999927,1300,800,1.6,26.1,0.0,32,-99.8670012,300,100,3.9,29.3,0.0
2.677937,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1150.6477,100,0.0,31,100,0,0,100,0.0,300,100,3.6,28.7,0.0,4,4.93983159102415e-06,300,100,2.5,22.9,0.0,2,508.0000042,1300,800,1.6,26.1,0.0,32,-99.8670012,300,100,3.9,29.3,0.0
2.824825,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1150.6477,100,0.0,31,100,0,0,100,0.0,300,100,3.6,28.7,0.0,4,-6.5e-06,300,100,2.5,22.9,0.0,2,507.9999927,1300,800,1.6,26.1,0.0,32,-99.8670012,300,100,3.9,29.3,0.0
2.96924,1,AUTO,ARMED,4,AVAILABLE,UNAVAILABLE,UNAVAILABLE,0,2,PROGRAM_COMPLETED,708,C2_P1-A5.NC,C2_P1-A5.NC,16,0.000167898,18,0.0005,1603510.371,467510.715,184.4,1150.6477,100,0.0,31,100,0,0,100,0.0,300,100,3.6,28.7,0.0,4,-6.5e-06,300,100,2.5,22.9,0.0,2,508.0000042,1300,800,1.6,26.1,0.0,32,-99.8670012,300,100,3.9,29.3,0.0
